N,s,roc_a,roc_b,r_ring,k,n_exit,res_t,res_s,opl_est,ang_t,ang_s,off_z,w0,waist_frac,exit_miss,sku_a,sku_b,feasible,reason,opl_m,hole_clear,sep_margin,w_max,envelope_mm,throughput
12,5,200.0,250.0,57.422049921546986,33,396,0.007559581915350222,0.03977118528911738,42.2409718560952,0.042838362628478954,0.025192872370965583,-0.0002752427262320057,0.33206753394083743,0.5322592375020425,6.420611631637515,CM254-100-M01,CM254-125-M01,False,no closure (miss 6.42),,,,,,
12,5,200.0,250.0,74.78494071216244,21,252,0.0005070311516508497,0.07566416970451506,36.39613149899914,0.010972739578496812,0.03720968411763306,0.0010594437060274364,0.3016021904958199,0.589264067184061,3.012228020073785e-05,CM254-100-M01,CM254-125-M01,False,miss=0.000 clear=0.31 sep=-0.74 env=186,36.37539439208792,0.31321674756741036,-0.7380841127360988,0.43267893465480817,185.56988142432488,0.7779246707428729
12,5,200.0,250.0,60.269675895790805,25,300,0.0006258618239041169,0.057572449331248166,34.904309288440906,0.03720244483226014,0.040782176175892734,0.0001938923099019781,0.24026540620307063,0.4369549196228114,2.2465387474791187e-05,CM254-100-M01,CM254-125-M01,False,miss=0.000 clear=1.56 sep=-0.52 env=157,34.90244576755672,1.5598464342452016,-0.5242333931578789,0.3512530953671343,156.53935179158162,0.741448480636736
12,5,200.0,250.0,54.32531685199771,27,324,0.0012079939243090365,0.0459619138616052,33.420369032624464,0.02154527702452247,0.02397915809486885,-0.0014709149161342243,0.20190549219731568,0.6297340026692448,0.7886821648191211,CM254-100-M01,CM254-125-M01,False,no closure (miss 0.79),,,,,,
12,5,200.0,250.0,48.46126354509471,29,348,0.006408895439088624,0.03731937629445348,32.62327158595867,0.0602249431174272,0.017638700941237505,-3.899620092050318e-05,0.31897863129049986,0.5344481154038341,0.8385485386781093,CM254-100-M01,CM254-125-M01,False,no closure (miss 0.84),,,,,,
12,5,200.0,250.0,68.72424434136965,17,204,0.003742090455771674,0.07719558394884807,27.071361758646173,0.01374242912829585,0.03190726755301957,-0.003436795777150787,0.5994975716038113,0.5018850952679015,0.09840342881015283,CM254-100-M01,CM254-125-M01,False,miss=0.098 clear=0.33 sep=-0.99 env=173,27.0538815525099,0.32890602455136,-0.9900420617251565,0.816621352719815,173.4484886827393,0.8161953381180392
12,5,200.0,250.0,60.531752958838375,19,228,0.00016417248179401156,0.04562185237215566,26.058623303113112,0.021469006047850226,0.01847895431299123,-0.0004308744925596741,0.35810086118921036,0.6266375007514491,0.4038069227756511,CM254-100-M01,CM254-125-M01,False,miss=0.404 clear=0.30 sep=-0.58 env=157,26.636430660186576,0.3000377728464898,-0.5790012163043259,0.476429189717834,157.06350591767676,0.7968302765754722
12,5,250.0,500.0,73.28392411053056,33,396,0.00468067860121657,0.011354025673098178,56.07853160205354,0.03020718023326195,0.0272719854594949,0.0011147546397175146,0.2505656118057459,0.6320914356178879,0.4419167106478166,CM254-125-M01,CM254-250-M01,False,miss=0.442 clear=0.30 sep=-0.64 env=183,56.0325713001274,0.2998736407993352,-0.643177138247157,0.36982125792403353,182.56784822106113,0.6735469118288683
12,5,250.0,500.0,72.00660556639178,27,324,0.004579749424395985,0.0715949474153188,45.061227991844035,0.010527209018881295,0.03877887285327393,0.0018708216457125016,0.23247846298106467,0.4328750049421549,0.00010956030861151446,CM254-125-M01,CM254-250-M01,False,miss=0.000 clear=0.32 sep=-0.74 env=180,45.0396000422327,0.32493572010923155,-0.7379278612844817,0.38640545929427944,180.01321113278357,0.7238568640376019
12,5,250.0,500.0,65.81551797098516,29,348,0.0045512080962115675,0.055454845029990096,44.23900101888152,0.01186454072410466,0.03492068758777096,0.001141370796602876,0.44118957286324934,0.5087080383705824,6.373864095048377e-06,CM254-125-M01,CM254-250-M01,False,miss=0.000 clear=0.30 sep=-0.68 env=168,44.21867172723962,0.30393185131932343,-0.6798054073468354,0.5711471726183329,167.6310359419703,0.7066826263699143
12,5,250.0,500.0,59.484225914141064,31,372,0.0010626421359223315,0.050173581983754545,42.75385528763386,0.03223602644138889,0.026206529813952988,-6.137902638343423e-06,0.3537095309400738,0.6288494663678205,2.4208985395345483e-05,CM254-125-M01,CM254-250-M01,False,miss=0.000 clear=0.31 sep=-0.69 env=155,42.72148633384823,0.31251446282297635,-0.6918913073449704,0.465209514951057,154.96845182828213,0.6899158648955463
12,5,250.0,500.0,68.38970415164255,21,252,5.8693099619588907e-05,0.0013440289930297666,33.29407229898343,0.020705124235706168,0.028236011651710375,0.0002713375957853169,0.3651450084600688,0.634143038392285,2.7040589939075806e-05,CM254-125-M01,CM254-250-M01,False,miss=0.000 clear=0.73 sep=-0.79 env=173,33.26357750344856,0.7268159258391877,-0.7919833163907312,0.4844763915124431,172.7794083032851,0.7779246707428729
12,5,250.0,500.0,60.99847214722061,23,276,0.0005233126011940925,0.030090306219156204,32.519322512234645,0.011133006785349338,0.029318122744538107,0.0002825166053402287,0.3763887522051872,0.6700094742688771,7.657545479037183e-06,CM254-125-M01,CM254-250-M01,False,miss=0.000 clear=0.36 sep=-0.75 env=158,32.49709703734822,0.35659097585361277,-0.7453963841566126,0.47168028499270315,157.99694429444122,0.7594676195679024
12,5,250.0,500.0,53.71201717846415,25,300,0.0016013593050043795,0.02929992515009694,31.131403010957897,0.03292445259965135,0.028733713771406398,0.0007746392745772152,0.3911941770589263,0.5563087279171165,1.770651376471431e-05,CM254-125-M01,CM254-250-M01,False,miss=0.000 clear=0.98 sep=-0.93 env=143,31.106735800188414,0.983064988850169,-0.9253498970680842,0.49370430490989414,143.4240343569283,0.741448480636736
12,5,250.0,500.0,76.80964306886543,13,156,0.002258581213473221,0.15137658682120225,23.124635196869455,0.009282673299463298,0.01352206539647664,0.0013837210934667095,0.39292397251245437,0.7574902402760424,0.2938098680427751,CM254-125-M01,CM254-250-M01,False,miss=0.294 clear=0.30 sep=-0.77 env=190,23.1144852278213,0.30003462878479614,-0.769763198003454,0.5445494627372955,189.61928613773085,0.8563487636013165
12,5,500.0,750.0,71.92568667533834,31,372,0.0027725496187915866,0.011853208329130283,51.685222757454596,0.02202143108574927,0.031212247180745296,0.00046969665783314833,0.3970935426180148,0.5745082552160861,4.010253632099464e-05,CM254-250-M01,CM254-375-M01,False,miss=0.000 clear=1.43 sep=-0.29 env=180,51.65899068764389,1.4305566041095688,-0.2929017478964072,0.4470569521282369,179.85137335067668,0.6899158648955463
12,5,500.0,750.0,65.31760770508566,33,396,0.0014784359224702115,0.04253489356874063,48.83691613570891,0.02026874767509665,0.019389008928562025,0.0007426616139562118,0.3242865692290644,0.5647796211164493,0.26083277874485394,CM254-250-M01,CM254-375-M01,False,miss=0.261 clear=0.31 sep=-0.60 env=167,49.939931455517694,0.30791532596948756,-0.6000038758089987,0.3613394406844814,166.63521541017133,0.6735469118288683
12,5,500.0,750.0,72.22809533943752,21,252,0.001210004498956252,0.1220571955691927,35.12551403006615,0.010224481590278557,0.023142294653030526,0.0016132544077859371,0.451421140893843,0.6431785293878736,0.2525076131921934,CM254-250-M01,CM254-375-M01,False,miss=0.253 clear=0.30 sep=-0.73 env=180,35.13099009307809,0.3000107920044264,-0.7338461310741506,0.5003190046628991,180.45619067887503,0.7779246707428729
12,5,500.0,750.0,75.97110674603391,19,228,0.009359346676122371,0.29920471700110873,33.46631619232649,0.032817167384065926,0.007500855824649589,-0.001093642498609937,0.3992800691246259,0.6485568474212333,0.4568685852891411,CM254-250-M01,CM254-375-M01,False,miss=0.457 clear=0.30 sep=-0.66 env=188,33.42821453143062,0.30002867546005185,-0.6564638482103822,0.4535131122708688,187.94221349206782,0.7968302765754722
12,5,500.0,750.0,60.67997762539873,23,276,0.0017076758694951621,0.06556407410593046,32.33910393526904,0.00845695720145597,0.04888039666116799,-0.0015478420596613824,0.5692925045689028,0.16230750284798284,0.0010696352640499353,CM254-250-M01,CM254-375-M01,False,miss=0.001 clear=0.35 sep=-1.14 env=157,32.327431418711036,0.3499557894312977,-1.1417967746991649,0.6204653784994802,157.35995525079744,0.7594676195679024
